,2022,22,al,amp,argentina,breakingnews,copa,cup,da,days,del,doha,du,el,en,es,est,fans,fifa,fifa22,fifaworldcup,fifaworldcupes,fifaworldcupqatar2022,final,football,goal,la,le,los,lusail,match,messi,mundial,new,nft,para,players,qatar,qatar2022,que,ready,se,soccer,stadium,team,time,win,world,worldcup,worldcup2022
1266,8.11218152176734e-06,1.349086182459386e-06,5.058305723561629e-06,1.0481824010111086e-06,4.352319945056167e-06,5.561864226603751e-06,6.334064665331851e-07,9.6651169379081e-06,8.888067625964994e-06,5.2699736868519966e-06,6.882458552142395e-06,7.637932959948188e-06,3.0388901178234175e-06,1.1289411735221211e-06,6.435439036326836e-06,1.259905255052719e-06,9.872949811703432e-06,2.4589038211622374e-06,1.0000035019516769,1.0000080958647009,1.0000020975535875,1.1651696931442257e-06,1.0000038192696283,2.9621047114515035e-06,8.280470174162143e-06,8.861776595474381e-07,8.901252562702392e-06,4.92551334032417e-06,8.885602816873483e-06,2.7762820351548767e-06,1.1325608771413876e-06,3.263584667297297e-06,2.0215680642506875e-06,2.150234644259085e-06,1.000002017698453,6.606923639627702e-06,4.473099181904253e-06,4.433077255582171e-06,7.752225732591391e-06,3.816157384648891e-06,1.7545651591384605e-06,6.097323672496713e-08,9.494401058007074e-06,7.00591506712624e-06,6.044958863563774e-06,1.0000005718811094,6.654530126125311e-06,1.4378824371902211e-06,9.135357067116019e-06,2.347656831892654e-06
1267,4.502205713340557e-06,9.948334382428068e-06,1.1528900434164658e-06,6.5467664868587325e-06,2.259671637968661e-06,4.843637238324436e-06,4.873144189873088e-06,9.50261464366063e-06,3.6928285166301838e-06,1.5055415134709695e-06,5.32718892423777e-07,2.897854081835263e-06,9.243060738038398e-06,3.1249192047099874e-06,2.9015541174788775e-06,2.9194321696134476e-06,7.175198147976114e-07,3.550985396386042e-07,2.712135864350828e-06,7.815511466339134e-06,1.000006721399053,3.5743905817532555e-06,4.08297025428021e-06,3.2387336206051877e-06,6.636505823494677e-07,9.823406000794698e-06,9.189281649867052e-06,6.421351308263899e-06,3.141657241617563e-06,6.706545716414489e-06,8.091601946902674e-06,1.431686466229021e-07,5.822758431575552e-06,3.6739265771722486e-06,8.026076052271998e-06,2.863416698960937e-06,8.473819726401665e-06,8.5243461735669e-08,3.518676807838515e-06,2.5805862285548976e-06,8.462175531134607e-06,5.2271372788071405e-06,6.15223223970935e-06,4.9672518813148075e-06,7.945275058336787e-06,8.991775801863944e-06,6.256417733353487e-06,7.090877764747703e-06,2.391179523699778e-06,3.235967156346853e-07
1268,1.695316188681415e-06,2.827827454773241e-06,5.75693741395228e-06,6.982407853951108e-06,5.871113753015489e-06,3.00317282272486e-06,7.005262797573789e-06,7.31710271507519e-06,3.525909988278833e-06,4.801523387851299e-06,6.640372095066964e-06,2.9293893804547057e-07,9.560762558697571e-06,9.690109342594548e-06,1.0000012930178868,7.459106606378683e-06,7.269340561418356e-06,5.2575012594708365e-06,2.3909810116220046e-06,9.548644644474612e-06,7.872551586673975e-06,9.257655259412393e-06,5.666679280366248e-06,3.473245692146746e-06,2.6745238875831736e-06,7.379461376767105e-06,5.822520900365064e-06,8.896478512927884e-06,6.430312342871471e-06,6.388230618339673e-06,2.941404543052917e-08,7.6286808869944165e-06,7.0675329003802365e-06,7.829090495675463e-06,4.987052339439018e-06,6.122268143731087e-06,7.411122196332915e-06,1.4490353696480296e-06,2.753600155867031e-07,1.0000099184794673,4.8737049066664e-06,2.0000031406259,9.670841702120231e-06,7.664572534769902e-06,3.67582923520738e-06,9.387191811432184e-07,5.437280766791134e-06,1.8636968201705496e-06,2.9447417853894046e-06,5.401428009289456e-06
1269,7.257560004138076e-06,8.115088958984528e-06,7.023628992459487e-06,8.36069533928176e-06,2.1561710460811292e-06,8.84236592679714e-06,7.846958784197945e-07,1.0000053647612857,1.0338270918779591e-07,5.635716858748315e-06,8.223576374717176e-06,9.415130633095535e-06,5.629038161888223e-07,6.632532117576529e-07,9.834590630971685e-07,3.923557864010248e-06,4.184178640591595e-06,1.0000071160231228,4.321274883284297e-06,1.0833130178751383e-06,1.0000024676258863,9.245373779616193e-06,2.640920233644517e-06,8.645242873542319e-06,8.202076154242116e-06,1.9680782595220373e-06,7.419735865171906e-06,2.1927863183049926e-06,3.7565821050609884e-06,3.858871587527685e-06,8.54889277533887e-06,3.095098802290627e-06,4.98595229779314e-07,5.2997462146277145e-06,8.431885738761034e-06,2.896178828038797e-06,5.669404648163953e-06,2.001738707018307e-06,8.625413570227968e-06,4.871433814224253e-06,3.829163243556844e-07,7.057743058365025e-06,5.832223733897944e-06,8.779592131101145e-07,3.5781615975897876e-06,6.583467816122146e-07,6.212774440759386e-06,1.0000067824339798,4.9279188400164846e-06,5.718380953057479e-07
1270,2.6172190783825036e-06,5.579884187491733e-06,2.5213905630167156e-06,9.71733275425959e-07,8.097332471030217e-07,5.84131071025058e-06,7.067735072066966e-06,1.000008696820253,6.794991116836373e-06,7.554387835075543e-06,4.088484460407603e-06,2.4652168558144573e-06,5.5494378652592355e-06,2.471980360680769e-06,5.766543834666173e-06,7.658685433482154e-06,5.109281412408023e-06,1.0000047814375261,1.0000034544027814,1.7302512767930747e-06,3.354820173331084e-06,6.636057738326497e-06,1.6580579584336566e-07,3.1928037631737895e-06,8.542807810303137e-06,8.675019627112935e-07,7.422244197199543e-06,9.159620139741933e-06,8.845481850028601e-06,2.1633970822224924e-06,9.290223995352839e-06,9.658179616480255e-06,8.19353131042058e-06,7.238415182484803e-06,9.167739713802043e-06,3.831526555374804e-06,7.111355381242591e-07,9.781327614222809e-06,8.852127890416354e-06,9.868652860601681e-06,6.010066366435626e-06,4.930140749602405e-06,6.124251218172053e-06,3.5732131023702197e-06,2.9676113528140928e-08,9.655500746062911e-06,6.440536299406853e-06,1.0000060168227267,9.015372737468453e-06,9.101319849748825e-07
1271,1.0000086925456138,7.042650601566019e-06,1.2380660308409742e-06,6.467275474144493e-06,2.000005476249487,4.275609678185264e-06,7.787206083730056e-06,1.00000708175568,2.95309695935176e-06,2.739590907085925e-06,7.934805859524475e-06,1.4074362005740093e-06,7.770813970523761e-07,1.5171142609644062e-06,8.188413945658169e-06,7.533471881239442e-06,1.7694180896373847e-06,6.968117642327279e-06,2.0000014395926193,9.991850710064697e-06,6.3964679001009076e-06,8.19153404937475e-07,5.246081124450133e-06,6.646166852412661e-07,8.09024287102953e-06,3.190996726495711e-06,6.627729927291824e-06,9.657019694406097e-06,6.83884253747307e-06,6.412823816417619e-06,3.123674372896294e-06,5.470934959577899e-06,4.620704274046126e-06,8.986692913470423e-06,5.124527838911709e-06,6.553141556565721e-06,9.699012920395135e-07,1.0000067626945937,1.0000099425975186,9.737160985196148e-06,8.272062551121028e-06,1.2388765710440454e-07,5.362410545022554e-06,6.8976877547708376e-06,1.992044457808453e-06,4.3041924243352114e-06,1.2562552889357615e-06,1.0000017116053685,7.85890258917063e-06,6.691060174152161e-06
1272,6.6965176674584346e-06,4.866736428202137e-06,1.6060105397709725e-06,9.654920523179776e-06,8.646413792435709e-06,6.084621075546802e-06,8.394234844811176e-06,7.749835788331403e-06,4.581879963603445e-06,7.70775405190397e-07,6.937824177924352e-06,5.377786758399334e-06,1.006584391681773e-06,2.6545224179608954e-06,9.845324341030439e-07,3.939949585061031e-06,9.61864868539044e-06,6.849841983289102e-06,9.105815288237503e-06,4.690418848666464e-06,6.623304147661469e-06,8.983364231037604e-06,5.989007407038371e-06,7.1926001687921945e-06,8.024161519626988e-06,5.589448326375593e-06,7.13980432271233e-08,4.219744879763984e-06,2.8491215638144996e-06,8.782920206398688e-06,3.0414591450732158e-06,6.871481421513776e-06,1.9666731968506815e-06,8.646612279761358e-06,7.657682412727417e-06,9.39706267699021e-06,9.012930882267201e-07,5.146568032912935e-07,1.1875860433518693e-06,8.205942306321253e-06,5.5335300183565525e-06,6.9909206245794626e-06,8.841543850975314e-06,6.876642074475829e-06,3.0679856215884096e-07,6.463840151085844e-06,8.709463538768792e-06,3.7077517800192385e-06,4.8806498143281575e-06,3.431797572552896e-06
1273,8.548718128201355e-06,2.3253811119742675e-07,8.113241807912965e-06,5.403521528904222e-06,1.271685166149862e-06,5.2224659864601266e-06,8.304443293596457e-06,1.0000004266871108,5.649698187847076e-06,5.696952036062614e-06,8.707554530265787e-06,6.546080067716513e-06,8.337015610218095e-06,5.6260422185855645e-06,5.879701953721233e-06,2.340605965901891e-06,6.907479847760211e-06,1.8170741429279438e-07,1.0000041820149133,2.0480477078285156e-08,1.0000045552633943,7.360027576351123e-06,6.3648629847746635e-06,1.3455230988625845e-06,5.46954238600298e-07,9.446268861674187e-06,4.3787473483142165e-06,5.604473950608851e-06,8.418926413231655e-06,2.3086347425390766e-06,5.233598224223102e-07,6.51543964457424e-08,7.028984243932105e-06,4.731295254358229e-06,6.2353072488456255e-06,4.664957230940147e-06,6.506619113323351e-06,1.4209434198089623e-06,1.7720327058850496e-06,5.446662835852019e-06,2.6843332590099957e-06,6.665504042604931e-07,1.7394215952670635e-06,5.214595474836693e-07,8.0761043206067e-06,6.766649668509463e-06,7.110025609391626e-06,1.0000061156057745,3.486946327019667e-06,3.9542988241718125e-06
1274,5.992853438057717e-06,6.9232393075414984e-06,7.719216899013422e-06,4.86989152540439e-06,5.090941127766062e-06,6.383571611124233e-06,7.304905954615965e-06,6.7800961846380464e-06,8.241753157976606e-06,8.536796498018329e-07,8.27062310815846e-07,4.7296497527779325e-06,3.2320358490622252e-06,9.148517052840192e-06,2.0000089508150762,3.171761158350536e-06,1.2777694396239726e-06,3.0011451533552936e-06,1.1718449571515944e-06,7.0521068043770155e-06,1.000002453264752,5.68494126725766e-06,9.541223129485494e-06,5.805920878507081e-06,5.83956042167958e-06,4.842446325637622e-06,1.0000040808685127,3.251277675129453e-06,7.776394303236842e-06,4.217958807657016e-06,7.781998727309459e-06,8.629004846750945e-06,1.1207300101692841e-06,7.004504029772417e-06,3.0341387056386196e-06,5.515433388876599e-06,3.3598048544506758e-06,6.370428044508847e-06,4.356656835606145e-06,9.219824583203878e-06,4.19922022216354e-06,4.189507970242368e-06,7.717571611925484e-06,2.2593745642120555e-06,8.677892937980098e-06,9.191498593498078e-06,3.6667662736205322e-06,5.964172946419601e-06,8.774526039914644e-06,4.129777028283695e-06
1275,1.0000078725310348,3.4884126867646293e-06,5.150281615509434e-06,9.850570012974324e-06,8.374612134557935e-06,3.5608288717260488e-06,4.4142057514280975e-06,1.0000021414647182,8.076270789024225e-06,9.249977868511023e-06,1.1007246407454863e-06,2.2578926455970552e-06,7.917837856438596e-06,9.127330519417973e-06,5.84559995476259e-06,7.330595761096715e-06,4.147960773707312e-06,6.283135532848409e-06,1.0000004450116275,5.7304516306790135e-06,9.355619954122985e-06,3.5927828892869187e-06,2.097612160447131e-06,6.330876106831787e-06,4.147179477246363e-06,3.975940379706505e-06,4.8270105607168015e-06,6.857911681907728e-06,2.2444457881710237e-06,2.13231959614663e-06,1.117189332949753e-06,8.292433915009592e-06,1.0762991885122309e-06,4.7677826443035305e-06,4.560126656049754e-06,5.76203246734575e-06,6.193772707860668e-06,9.79490430081723e-06,7.387381492905524e-06,3.3787151188857105e-06,7.705264443673891e-06,7.92657318846034e-07,3.7960361414997302e-06,7.847747652371979e-06,4.882184917940455e-06,4.154847334003608e-06,5.125431461959387e-06,1.000006299438049,8.625154161706808e-06,4.718328909630747e-06
1276,1.876876199327402e-06,1.5000101587055894e-07,8.986797424438674e-06,9.022943747176957e-06,9.993217794821673e-06,1.2031713176386872e-06,8.823037931864554e-06,4.3032066189739784e-06,7.318798299453977e-07,6.309588346408983e-06,4.545970600166662e-06,4.796955179558427e-06,2.527566244597851e-06,4.379837057414624e-06,2.6909969353353227e-06,4.802057778968727e-06,3.725713551646538e-06,6.941997733326174e-06,2.3565033476391175e-06,4.609845428306801e-06,5.555307739001248e-06,2.8124702441208752e-06,2.399267368334225e-06,4.3398153579672e-06,5.890814885712423e-06,7.370495269608433e-06,1.5026492455630048e-06,4.3301549683325115e-07,3.670614381484179e-06,9.998228249497143e-06,9.758767373960986e-06,5.302464250450315e-06,2.8632611498994446e-06,9.970734242244708e-06,1.076186183484007e-07,2.327115287112095e-06,9.417408750493528e-06,1.9332291327119779e-07,7.384195181222619e-06,7.568314961165443e-06,5.573892547176824e-06,3.2917131817433413e-06,7.145479815255007e-06,9.933851621695575e-06,6.079694206298914e-06,8.011225676630268e-06,9.033217812616811e-06,9.840010302319755e-06,9.817403017779445e-06,1.758939069900043e-06
1277,9.185271617126588e-06,8.063231312802463e-06,3.747075358427167e-06,2.104325282611672e-06,1.6398970009108894e-06,6.266462151670435e-06,5.360350376486578e-06,4.17939930290394e-06,7.396370694478797e-06,7.842885758206242e-06,3.971089176213695e-06,1.659246636116022e-06,3.1878412242071964e-06,5.011322150990231e-06,1.0274668815899724e-06,6.983749538198755e-06,8.991131154796636e-06,2.579286850681337e-06,1.5590471226575532e-07,6.7701394474733096e-06,1.0000065671901366,4.261336597421542e-06,9.113068532692982e-07,9.018595447661212e-06,8.960753938183153e-07,9.972021412175376e-06,8.143894843545164e-06,2.0879826784869315e-06,6.853054336212883e-07,6.017020995663419e-06,5.030451974050381e-06,7.417645985549782e-06,3.5650606158868616e-06,6.857142168905347e-06,7.583578403049139e-06,3.357245731185854e-07,7.44830351523697e-06,4.502538617033453e-06,3.261268581296465e-06,8.905320438956235e-06,6.394491507988509e-06,2.232253653666596e-06,6.5413022572162445e-06,4.7035350369826645e-06,4.685844569575541e-06,4.932724231380197e-06,3.2182690039182164e-06,6.14897301115573e-06,3.6074102593894687e-06,2.9652650764909663e-06
1278,1.0000081507560528,5.676476081187228e-06,6.861975750629545e-07,1.4842282656447715e-06,3.323803135875878e-06,2.698379195845975e-06,8.464219417744124e-07,1.0000094698187076,3.406709352059472e-06,2.090408487746103e-06,3.5186635293890215e-06,6.748522954839992e-06,3.7022029828413243e-06,5.051046278520302e-06,1.8336603047219447e-06,1.827199559178887e-06,6.174900466210256e-06,5.146523770168369e-06,1.0000022725546462,5.750868885721449e-06,9.273656944187852e-06,2.4545400539782048e-06,4.132747916729683e-06,9.719424582926014e-06,7.63804879726038e-06,7.266612584496455e-06,6.392223356540594e-07,3.6557707182026735e-06,1.2474892143901042e-06,1.0000063083991517,5.196028303365822e-06,5.152605603809208e-06,1.9142481060839546e-06,6.942651195888428e-07,1.2449029557645709e-06,1.2575095150650684e-06,1.163836411134811e-06,1.0000069428411995,4.223955704749443e-06,4.935560913205591e-06,7.832808193237525e-06,7.430652532351737e-06,4.7512045846048815e-06,7.850983035015864e-06,4.93801568844976e-08,9.394766020293289e-07,5.200977431735706e-06,1.0000045406781777,1.5343521253860882e-06,5.1410459996438925e-06
1279,6.622034865332194e-08,7.2589672556228316e-06,1.0574102002745689e-06,9.861454996516137e-06,4.981242625957502e-06,9.589997327116809e-06,7.577632798347253e-06,3.0411883193857696e-06,3.3856885064754253e-06,9.917310032218216e-06,7.691999183723971e-06,6.976550545574082e-06,4.357515868861315e-06,9.917043337302395e-06,2.9769106636347355e-07,4.109451642004191e-06,1.3287059172208071e-06,2.3928117775993597e-06,1.2308025018809145e-06,2.5697492477539633e-06,9.275079717716462e-08,2.259148479401666e-06,2.036662477493213e-06,6.5630467413127285e-06,3.976731406260561e-06,6.174776344805751e-06,2.251091146683605e-06,5.646897818454461e-06,8.881967286767375e-06,7.937131412302405e-06,7.624192862269105e-06,5.763482969357752e-06,9.346919418302536e-07,4.3820114353648415e-06,1.6185122079374317e-06,3.931657822389224e-06,2.7592307751249214e-07,6.182742506592192e-06,7.466326105208114e-06,7.285502141705547e-07,5.881746815546419e-06,4.591688628665205e-06,1.0000038258090564,4.26465699521167e-06,1.7013575913572522e-06,9.595315672818252e-06,3.668094568311269e-06,9.486873577801448e-07,6.773932098195752e-06,4.586442505770572e-07
1280,1.2046600301231958e-06,9.122474616776851e-06,9.66867919697838e-07,2.429813102395996e-06,2.7412333981069984e-06,9.120689588485917e-06,4.933945246386503e-06,8.312456093653998e-07,8.922803147713019e-06,8.161944485043006e-06,8.196045689690279e-07,4.0689827606963395e-06,9.711800859404486e-06,5.189688653469853e-06,9.144724523287713e-06,4.488386475582573e-06,7.041017413654816e-07,1.881651817027147e-06,9.87416834059342e-06,9.864291208034531e-06,1.1222757839452724e-06,7.871342434147691e-06,6.260710077809752e-06,8.908175021187493e-06,1.0000094254295424,3.4159478946754754e-06,2.0000039620516796,8.226638877744308e-07,4.543832621840386e-06,6.680733502927227e-06,1.0000035282001096,3.995571798966029e-06,3.26889624125035e-06,4.482844227840254e-06,5.639410722758725e-06,6.28055853333291e-06,7.291567404097056e-06,7.024144509717623e-07,7.12607407330031e-06,1.5089992463762905e-06,2.4974553179695938e-06,4.667291537852423e-06,1.271436024844741e-07,9.58973567010241e-06,9.38624133534518e-06,8.911661096043275e-06,2.8805669878906583e-06,6.130611933713371e-07,4.8763713061594145e-06,9.723883843864333e-06
1281,8.439476859446427e-06,1.6811129407493387e-06,4.700527148415086e-06,9.580855450141257e-07,9.223156287882472e-06,5.165316333734019e-06,9.376197071697746e-06,1.1722525998603806e-06,6.9183067374444235e-06,7.987285632834891e-06,3.6080598033942115e-06,2.6811141552840756e-06,7.273135571051104e-07,1.4179247455395084e-06,1.4249765971821606e-06,4.6246126691879e-08,3.8072187489122392e-06,5.773000148012996e-06,3.3938150239933354e-06,6.275819166817993e-06,1.0000043815138586,5.8341352080472835e-06,9.787966125622833e-06,5.18436525931309e-06,2.59061590799497e-06,4.02293729411035e-06,2.5320231352925506e-06,7.681600101916047e-06,9.59533654787489e-06,5.313737632656463e-06,4.975847815653404e-06,3.356836156306512e-06,4.339371075906473e-07,4.701117150314837e-06,1.5976418752869705e-06,5.354134693147678e-06,4.031510108421846e-06,6.717801881125404e-06,7.10711238281009e-06,2.820176731144211e-06,3.6487067306348533e-06,6.4216801447634e-06,2.4115181266987133e-06,2.06528126703889e-06,9.08903417783798e-06,9.210193221099893e-06,4.6684984567639515e-06,5.103976676147686e-06,8.565690687490012e-06,2.824727013721079e-06
1282,4.608960186291456e-06,7.60488951168628e-06,2.753035512917068e-07,9.388514412015777e-06,7.345414523627979e-06,5.749269114514906e-06,4.992569401556588e-06,1.520629171253729e-08,8.7578283823386e-06,7.81818404378894e-06,6.1218289103131e-06,5.015275174391911e-06,1.7353410836537688e-06,7.1527297957273225e-06,9.675484418340134e-06,6.986793589518989e-06,8.188336120893839e-06,4.599300492976478e-06,5.180296665987078e-06,1.1783818779974387e-06,1.0000045336573515,7.197063924501658e-06,7.851641132353594e-07,7.648855314436374e-06,6.0993126019671825e-06,9.265669851004851e-06,6.985902390004294e-06,5.561567638185883e-07,5.582198975251889e-06,4.222299871961732e-06,3.082733891301355e-06,9.395167374537989e-06,7.670014713995457e-06,6.764056048951214e-06,6.463226668811464e-06,4.68941255014312e-06,6.532784502805784e-06,2.5156407016488872e-06,1.0000037171972311,5.756332473024773e-06,1.0000063223616946,2.4450958874515496e-06,3.825184594697588e-06,3.4950848064460674e-06,2.4813411171760815e-06,1.0810188001726328e-06,3.0084379293054123e-06,5.396249745507896e-06,2.9866435901517877e-06,7.868024869954904e-07
